filename,width,height,n_frames,fps
v_BoxingPunchingBag_g02_c03.avi,320,240,229,25.0
v_BoxingPunchingBag_g06_c03.avi,320,240,131,25.0
v_BoxingPunchingBag_g16_c02.avi,320,240,122,25.0
v_BoxingPunchingBag_g21_c04.avi,320,240,141,25.0
v_BoxingPunchingBag_g25_c04.avi,320,240,120,25.0
v_BoxingPunchingBag_g12_c02.avi,320,240,137,25.0
v_BoxingPunchingBag_g25_c03.avi,320,240,126,25.0
v_BoxingPunchingBag_g12_c05.avi,320,240,232,25.0
v_BoxingPunchingBag_g16_c05.avi,320,240,101,25.0
v_BoxingPunchingBag_g21_c03.avi,320,240,207,25.0
v_BoxingPunchingBag_g01_c01.avi,320,240,129,25.0
v_BoxingPunchingBag_g09_c06.avi,320,240,162,25.0
v_BoxingPunchingBag_g05_c01.avi,320,240,296,25.0
v_BoxingPunchingBag_g05_c06.avi,320,240,246,25.0
v_BoxingPunchingBag_g01_c06.avi,320,240,164,25.0
v_BoxingPunchingBag_g09_c01.avi,320,240,145,25.0
v_BoxingPunchingBag_g15_c07.avi,320,240,167,25.0
v_BoxingPunchingBag_g22_c01.avi,320,240,232,25.0
v_BoxingPunchingBag_g22_c06.avi,320,240,145,25.0
v_BoxingPunchingBag_g19_c07.avi,320,240,147,25.0
v_BoxingPunchingBag_g18_c01.avi,320,240,199,25.0
v_BoxingPunchingBag_g14_c06.avi,320,240,235,25.0
v_BoxingPunchingBag_g14_c01.avi,320,240,256,25.0
v_BoxingPunchingBag_g23_c07.avi,320,240,113,25.0
v_BoxingPunchingBag_g18_c06.avi,320,240,173,25.0
v_BoxingPunchingBag_g10_c01.avi,320,240,101,25.0
v_BoxingPunchingBag_g08_c07.avi,320,240,472,25.0
v_BoxingPunchingBag_g04_c07.avi,320,240,226,25.0
v_BoxingPunchingBag_g17_c03.avi,320,240,112,25.0
v_BoxingPunchingBag_g20_c05.avi,320,240,248,25.0
v_BoxingPunchingBag_g24_c05.avi,320,240,339,25.0
v_BoxingPunchingBag_g13_c03.avi,320,240,107,25.0
v_BoxingPunchingBag_g24_c02.avi,320,240,322,25.0
v_BoxingPunchingBag_g13_c04.avi,320,240,164,25.0
v_BoxingPunchingBag_g17_c04.avi,320,240,188,25.0
v_BoxingPunchingBag_g20_c02.avi,320,240,173,25.0
v_BoxingPunchingBag_g07_c05.avi,320,240,311,25.0
v_BoxingPunchingBag_g03_c05.avi,320,240,170,25.0
v_BoxingPunchingBag_g03_c02.avi,320,240,152,25.0
v_BoxingPunchingBag_g07_c02.avi,320,240,275,25.0
v_BoxingPunchingBag_g14_c02.avi,320,240,105,25.0
v_BoxingPunchingBag_g23_c04.avi,320,240,261,25.0
v_BoxingPunchingBag_g18_c05.avi,320,240,215,25.0
v_BoxingPunchingBag_g10_c02.avi,320,240,101,25.0
v_BoxingPunchingBag_g18_c02.avi,320,240,198,25.0
v_BoxingPunchingBag_g14_c05.avi,320,240,125,25.0
v_BoxingPunchingBag_g23_c03.avi,320,240,192,25.0
v_BoxingPunchingBag_g04_c04.avi,320,240,206,25.0
v_BoxingPunchingBag_g08_c03.avi,320,240,266,25.0
v_BoxingPunchingBag_g08_c04.avi,320,240,404,25.0
v_BoxingPunchingBag_g04_c03.avi,320,240,212,25.0
v_BoxingPunchingBag_g24_c01.avi,320,240,168,25.0
v_BoxingPunchingBag_g20_c01.avi,320,240,237,25.0
v_BoxingPunchingBag_g20_c06.avi,320,240,249,25.0
v_BoxingPunchingBag_g24_c06.avi,320,240,167,25.0
v_BoxingPunchingBag_g03_c01.avi,320,240,176,25.0
v_BoxingPunchingBag_g07_c01.avi,320,240,252,25.0
v_BoxingPunchingBag_g07_c06.avi,320,240,279,25.0
v_BoxingPunchingBag_g03_c06.avi,320,240,140,25.0
v_BoxingPunchingBag_g06_c07.avi,320,240,161,25.0
v_BoxingPunchingBag_g02_c07.avi,320,240,285,25.0
v_BoxingPunchingBag_g12_c06.avi,320,240,242,25.0
v_BoxingPunchingBag_g16_c06.avi,320,240,175,25.0
v_BoxingPunchingBag_g16_c01.avi,320,240,200,25.0
v_BoxingPunchingBag_g21_c07.avi,320,240,163,25.0
v_BoxingPunchingBag_g25_c07.avi,320,240,102,25.0
v_BoxingPunchingBag_g12_c01.avi,320,240,162,25.0
v_BoxingPunchingBag_g05_c05.avi,320,240,246,25.0
v_BoxingPunchingBag_g01_c05.avi,320,240,169,25.0
v_BoxingPunchingBag_g09_c02.avi,320,240,174,25.0
v_BoxingPunchingBag_g01_c02.avi,320,240,159,25.0
v_BoxingPunchingBag_g09_c05.avi,320,240,217,25.0
v_BoxingPunchingBag_g05_c02.avi,320,240,219,25.0
v_BoxingPunchingBag_g15_c03.avi,320,240,169,25.0
v_BoxingPunchingBag_g22_c05.avi,320,240,173,25.0
v_BoxingPunchingBag_g19_c04.avi,320,240,131,25.0
v_BoxingPunchingBag_g11_c03.avi,320,240,179,25.0
v_BoxingPunchingBag_g19_c03.avi,320,240,131,25.0
v_BoxingPunchingBag_g11_c04.avi,320,240,217,25.0
v_BoxingPunchingBag_g15_c04.avi,320,240,154,25.0
v_BoxingPunchingBag_g22_c02.avi,320,240,194,25.0
v_BoxingPunchingBag_g07_c07.avi,320,240,253,25.0
v_BoxingPunchingBag_g03_c07.avi,320,240,227,25.0
v_BoxingPunchingBag_g17_c01.avi,320,240,145,25.0
v_BoxingPunchingBag_g20_c07.avi,320,240,157,25.0
v_BoxingPunchingBag_g24_c07.avi,320,240,263,25.0
v_BoxingPunchingBag_g13_c01.avi,320,240,113,25.0
v_BoxingPunchingBag_g08_c05.avi,320,240,430,25.0
v_BoxingPunchingBag_g04_c02.avi,320,240,271,25.0
v_BoxingPunchingBag_g04_c05.avi,320,240,258,25.0
v_BoxingPunchingBag_g08_c02.avi,320,240,364,25.0
v_BoxingPunchingBag_g18_c03.avi,320,240,206,25.0
v_BoxingPunchingBag_g10_c04.avi,320,240,109,25.0
v_BoxingPunchingBag_g14_c04.avi,320,240,164,25.0
v_BoxingPunchingBag_g23_c02.avi,320,240,161,25.0
v_BoxingPunchingBag_g14_c03.avi,320,240,168,25.0
v_BoxingPunchingBag_g23_c05.avi,320,240,163,25.0
v_BoxingPunchingBag_g18_c04.avi,320,240,136,25.0
v_BoxingPunchingBag_g10_c03.avi,320,240,119,25.0
v_BoxingPunchingBag_g19_c02.avi,320,240,104,25.0
v_BoxingPunchingBag_g11_c05.avi,320,240,303,25.0
v_BoxingPunchingBag_g15_c05.avi,320,240,200,25.0
v_BoxingPunchingBag_g22_c03.avi,320,240,198,25.0
v_BoxingPunchingBag_g15_c02.avi,320,240,183,25.0
v_BoxingPunchingBag_g22_c04.avi,320,240,139,25.0
v_BoxingPunchingBag_g19_c05.avi,320,240,118,25.0
v_BoxingPunchingBag_g11_c02.avi,320,240,174,25.0
v_BoxingPunchingBag_g01_c03.avi,320,240,148,25.0
v_BoxingPunchingBag_g09_c04.avi,320,240,146,25.0
v_BoxingPunchingBag_g05_c03.avi,320,240,232,25.0
v_BoxingPunchingBag_g05_c04.avi,320,240,238,25.0
v_BoxingPunchingBag_g01_c04.avi,320,240,169,25.0
v_BoxingPunchingBag_g09_c03.avi,320,240,147,25.0
v_BoxingPunchingBag_g21_c06.avi,320,240,171,25.0
v_BoxingPunchingBag_g25_c06.avi,320,240,251,25.0
v_BoxingPunchingBag_g25_c01.avi,320,240,125,25.0
v_BoxingPunchingBag_g12_c07.avi,320,240,161,25.0
v_BoxingPunchingBag_g16_c07.avi,320,240,157,25.0
v_BoxingPunchingBag_g21_c01.avi,320,240,304,25.0
v_BoxingPunchingBag_g06_c06.avi,320,240,135,25.0
v_BoxingPunchingBag_g02_c06.avi,320,240,179,25.0
v_BoxingPunchingBag_g02_c01.avi,320,240,131,25.0
v_BoxingPunchingBag_g06_c01.avi,320,240,132,25.0
v_Diving_g04_c07.avi,320,240,150,29.97002997002997
v_Diving_g18_c01.avi,320,240,256,29.97002997002997
v_Diving_g10_c06.avi,320,240,167,29.97002997002997
v_Diving_g14_c01.avi,320,240,218,29.97002997002997
v_Diving_g10_c01.avi,320,240,136,29.97002997002997
v_Diving_g03_c05.avi,320,240,248,29.97002997002997
v_Diving_g03_c02.avi,320,240,192,29.97002997002997
v_Diving_g07_c02.avi,320,240,158,29.97002997002997
v_Diving_g20_c05.avi,320,240,92,29.97002997002997
v_Diving_g17_c03.avi,320,240,153,29.97002997002997
v_Diving_g13_c03.avi,320,240,171,29.97002997002997
v_Diving_g24_c05.avi,320,240,141,29.97002997002997
v_Diving_g13_c04.avi,320,240,131,29.97002997002997
v_Diving_g24_c02.avi,320,240,139,29.97002997002997
v_Diving_g20_c02.avi,320,240,111,29.97002997002997
v_Diving_g17_c04.avi,320,240,108,29.97002997002997
v_Diving_g21_c04.avi,320,240,322,29.97002997002997
v_Diving_g16_c02.avi,320,240,172,29.97002997002997
v_Diving_g12_c02.avi,320,240,158,29.97002997002997
v_Diving_g25_c04.avi,320,240,149,29.97002997002997
v_Diving_g12_c05.avi,320,240,278,29.97002997002997
v_Diving_g25_c03.avi,320,240,146,29.97002997002997
v_Diving_g21_c03.avi,320,240,263,29.97002997002997
v_Diving_g16_c05.avi,320,240,247,29.97002997002997
v_Diving_g06_c04.avi,320,240,216,29.97002997002997
v_Diving_g02_c04.avi,320,240,160,29.97002997002997
v_Diving_g02_c03.avi,320,240,128,29.97002997002997
v_Diving_g06_c03.avi,320,240,236,29.97002997002997
v_Diving_g22_c01.avi,320,240,149,29.97002997002997
v_Diving_g15_c07.avi,320,240,213,29.97002997002997
v_Diving_g22_c06.avi,320,240,183,29.97002997002997
v_Diving_g01_c01.avi,320,240,259,29.97002997002997
v_Diving_g09_c06.avi,320,240,113,29.97002997002997
v_Diving_g05_c01.avi,320,240,110,29.97002997002997
v_Diving_g05_c06.avi,320,240,60,29.97002997002997
v_Diving_g01_c06.avi,320,240,255,29.97002997002997
v_Diving_g09_c01.avi,320,240,192,29.97002997002997
v_Diving_g13_c05.avi,320,240,162,29.97002997002997
v_Diving_g24_c03.avi,320,240,150,29.97002997002997
v_Diving_g20_c03.avi,320,240,106,29.97002997002997
v_Diving_g20_c04.avi,320,240,151,29.97002997002997
v_Diving_g17_c02.avi,320,240,153,29.97002997002997
v_Diving_g13_c02.avi,320,240,153,29.97002997002997
v_Diving_g24_c04.avi,320,240,162,29.97002997002997
v_Diving_g03_c03.avi,320,240,188,29.97002997002997
v_Diving_g07_c03.avi,320,240,216,29.97002997002997
v_Diving_g07_c04.avi,320,240,173,29.97002997002997
v_Diving_g03_c04.avi,320,240,198,29.97002997002997
v_Diving_g23_c06.avi,320,240,385,29.97002997002997
v_Diving_g10_c07.avi,320,240,152,29.97002997002997
v_Diving_g23_c01.avi,320,240,133,29.97002997002997
v_Diving_g04_c06.avi,320,240,120,29.97002997002997
v_Diving_g08_c01.avi,320,240,168,29.97002997002997
v_Diving_g08_c06.avi,320,240,219,29.97002997002997
v_Diving_g04_c01.avi,320,240,106,29.97002997002997
v_Diving_g01_c07.avi,320,240,243,29.97002997002997
v_Diving_g09_c07.avi,320,240,115,29.97002997002997
v_Diving_g15_c01.avi,320,240,176,29.97002997002997
v_Diving_g11_c01.avi,320,240,122,29.97002997002997
v_Diving_g19_c01.avi,320,240,207,29.97002997002997
v_Diving_g11_c06.avi,320,240,181,29.97002997002997
v_Diving_g15_c06.avi,320,240,195,29.97002997002997
v_Diving_g02_c02.avi,320,240,151,29.97002997002997
v_Diving_g06_c02.avi,320,240,209,29.97002997002997
v_Diving_g06_c05.avi,320,240,125,29.97002997002997
v_Diving_g02_c05.avi,320,240,200,29.97002997002997
v_Diving_g12_c04.avi,320,240,202,29.97002997002997
v_Diving_g25_c02.avi,320,240,105,29.97002997002997
v_Diving_g21_c02.avi,320,240,187,29.97002997002997
v_Diving_g16_c04.avi,320,240,111,29.97002997002997
v_Diving_g21_c05.avi,320,240,181,29.97002997002997
v_Diving_g16_c03.avi,320,240,204,29.97002997002997
v_Diving_g12_c03.avi,320,240,191,29.97002997002997
v_Diving_g01_c03.avi,320,240,214,29.97002997002997
v_Diving_g09_c04.avi,320,240,176,29.97002997002997
v_Diving_g05_c03.avi,320,240,106,29.97002997002997
v_Diving_g05_c04.avi,320,240,130,29.97002997002997
v_Diving_g01_c04.avi,320,240,232,29.97002997002997
v_Diving_g09_c03.avi,320,240,212,29.97002997002997
v_Diving_g19_c02.avi,320,240,171,29.97002997002997
v_Diving_g11_c05.avi,320,240,170,29.97002997002997
v_Diving_g22_c03.avi,320,240,136,29.97002997002997
v_Diving_g15_c05.avi,320,240,210,29.97002997002997
v_Diving_g22_c04.avi,320,240,220,29.97002997002997
v_Diving_g15_c02.avi,320,240,201,29.97002997002997
v_Diving_g11_c02.avi,320,240,125,29.97002997002997
v_Diving_g06_c06.avi,320,240,219,29.97002997002997
v_Diving_g02_c06.avi,320,240,152,29.97002997002997
v_Diving_g02_c01.avi,320,240,134,29.97002997002997
v_Diving_g06_c01.avi,320,240,212,29.97002997002997
v_Diving_g21_c06.avi,320,240,192,29.97002997002997
v_Diving_g12_c07.avi,320,240,213,29.97002997002997
v_Diving_g25_c01.avi,320,240,125,29.97002997002997
v_Diving_g21_c01.avi,320,240,143,29.97002997002997
v_Diving_g20_c07.avi,320,240,151,29.97002997002997
v_Diving_g17_c01.avi,320,240,301,29.97002997002997
v_Diving_g13_c01.avi,320,240,226,29.97002997002997
v_Diving_g24_c07.avi,320,240,143,29.97002997002997
v_Diving_g13_c06.avi,320,240,128,29.97002997002997
v_Diving_g03_c07.avi,320,240,103,29.97002997002997
v_Diving_g18_c03.avi,320,240,154,29.97002997002997
v_Diving_g10_c04.avi,320,240,101,29.97002997002997
v_Diving_g23_c02.avi,320,240,86,29.97002997002997
v_Diving_g14_c04.avi,320,240,203,29.97002997002997
v_Diving_g23_c05.avi,320,240,189,29.97002997002997
v_Diving_g14_c03.avi,320,240,222,29.97002997002997
v_Diving_g18_c04.avi,320,240,136,29.97002997002997
v_Diving_g10_c03.avi,320,240,104,29.97002997002997
v_Diving_g08_c05.avi,320,240,155,29.97002997002997
v_Diving_g04_c02.avi,320,240,98,29.97002997002997
v_Diving_g04_c05.avi,320,240,150,29.97002997002997
v_Diving_g08_c02.avi,320,240,148,29.97002997002997
v_Diving_g12_c06.avi,320,240,308,29.97002997002997
v_Diving_g21_c07.avi,320,240,182,29.97002997002997
v_Diving_g16_c01.avi,320,240,310,29.97002997002997
v_Diving_g12_c01.avi,320,240,161,29.97002997002997
v_Diving_g06_c07.avi,320,240,242,29.97002997002997
v_Diving_g02_c07.avi,320,240,123,29.97002997002997
v_Diving_g22_c05.avi,320,240,162,29.97002997002997
v_Diving_g15_c03.avi,320,240,143,29.97002997002997
v_Diving_g19_c04.avi,320,240,207,29.97002997002997
v_Diving_g11_c03.avi,320,240,134,29.97002997002997
v_Diving_g19_c03.avi,320,240,171,29.97002997002997
v_Diving_g11_c04.avi,320,240,158,29.97002997002997
v_Diving_g22_c02.avi,320,240,153,29.97002997002997
v_Diving_g15_c04.avi,320,240,146,29.97002997002997
v_Diving_g05_c05.avi,320,240,101,29.97002997002997
v_Diving_g01_c05.avi,320,240,234,29.97002997002997
v_Diving_g09_c02.avi,320,240,178,29.97002997002997
v_Diving_g01_c02.avi,320,240,282,29.97002997002997
v_Diving_g09_c05.avi,320,240,113,29.97002997002997
v_Diving_g05_c02.avi,320,240,158,29.97002997002997
v_Diving_g04_c04.avi,320,240,285,29.97002997002997
v_Diving_g08_c03.avi,320,240,158,29.97002997002997
v_Diving_g08_c04.avi,320,240,145,29.97002997002997
v_Diving_g04_c03.avi,320,240,146,29.97002997002997
v_Diving_g23_c04.avi,320,240,202,29.97002997002997
v_Diving_g14_c02.avi,320,240,304,29.97002997002997
v_Diving_g10_c02.avi,320,240,128,29.97002997002997
v_Diving_g18_c02.avi,320,240,72,29.97002997002997
v_Diving_g10_c05.avi,320,240,163,29.97002997002997
v_Diving_g23_c03.avi,320,240,160,29.97002997002997
v_Diving_g03_c01.avi,320,240,192,29.97002997002997
v_Diving_g07_c01.avi,320,240,179,29.97002997002997
v_Diving_g03_c06.avi,320,240,115,29.97002997002997
v_Diving_g13_c07.avi,320,240,182,29.97002997002997
v_Diving_g24_c01.avi,320,240,112,29.97002997002997
v_Diving_g20_c01.avi,320,240,90,29.97002997002997
v_Diving_g20_c06.avi,320,240,114,29.97002997002997
v_Diving_g24_c06.avi,320,240,170,29.97002997002997
v_BaseballPitch_g18_c01.avi,320,240,70,29.97002997002997
v_BaseballPitch_g23_c07.avi,320,240,104,29.97002997002997
v_BaseballPitch_g14_c01.avi,320,240,104,29.97002997002997
v_BaseballPitch_g10_c01.avi,320,240,104,29.97002997002997
v_BaseballPitch_g18_c06.avi,320,240,67,29.97002997002997
v_BaseballPitch_g08_c07.avi,320,240,105,29.97002997002997
v_BaseballPitch_g17_c03.avi,320,240,87,29.97002997002997
v_BaseballPitch_g13_c03.avi,320,240,140,29.97002997002997
v_BaseballPitch_g24_c05.avi,320,240,129,29.97002997002997
v_BaseballPitch_g13_c04.avi,320,240,131,29.97002997002997
v_BaseballPitch_g24_c02.avi,320,240,119,29.97002997002997
v_BaseballPitch_g20_c02.avi,320,240,110,29.97002997002997
v_BaseballPitch_g17_c04.avi,320,240,80,29.97002997002997
v_BaseballPitch_g07_c05.avi,320,240,70,29.97002997002997
v_BaseballPitch_g03_c05.avi,320,240,70,29.97002997002997
v_BaseballPitch_g03_c02.avi,320,240,120,29.97002997002997
v_BaseballPitch_g07_c02.avi,320,240,138,29.97002997002997
v_BaseballPitch_g06_c04.avi,320,240,47,29.97002997002997
v_BaseballPitch_g02_c04.avi,320,240,85,29.97002997002997
v_BaseballPitch_g02_c03.avi,320,240,76,29.97002997002997
v_BaseballPitch_g06_c03.avi,320,240,105,29.97002997002997
v_BaseballPitch_g21_c04.avi,320,240,152,29.97002997002997
v_BaseballPitch_g16_c02.avi,320,240,106,29.97002997002997
v_BaseballPitch_g12_c02.avi,320,240,127,29.97002997002997
v_BaseballPitch_g25_c04.avi,320,240,114,29.97002997002997
v_BaseballPitch_g25_c03.avi,320,240,73,29.97002997002997
v_BaseballPitch_g21_c03.avi,320,240,152,29.97002997002997
v_BaseballPitch_g16_c05.avi,320,240,84,29.97002997002997
v_BaseballPitch_g09_c06.avi,320,240,68,29.97002997002997
v_BaseballPitch_g01_c01.avi,320,240,107,29.97002997002997
v_BaseballPitch_g05_c01.avi,320,240,118,29.97002997002997
v_BaseballPitch_g05_c06.avi,320,240,116,29.97002997002997
v_BaseballPitch_g09_c01.avi,320,240,68,29.97002997002997
v_BaseballPitch_g01_c06.avi,320,240,102,29.97002997002997
v_BaseballPitch_g22_c01.avi,320,240,104,29.97002997002997
v_BaseballPitch_g15_c07.avi,320,240,82,29.97002997002997
v_BaseballPitch_g22_c06.avi,320,240,71,29.97002997002997
v_BaseballPitch_g03_c03.avi,320,240,88,29.97002997002997
v_BaseballPitch_g07_c03.avi,320,240,78,29.97002997002997
v_BaseballPitch_g07_c04.avi,320,240,88,29.97002997002997
v_BaseballPitch_g03_c04.avi,320,240,80,29.97002997002997
v_BaseballPitch_g13_c05.avi,320,240,75,29.97002997002997
v_BaseballPitch_g24_c03.avi,320,240,141,29.97002997002997
v_BaseballPitch_g20_c03.avi,320,240,94,29.97002997002997
v_BaseballPitch_g17_c05.avi,320,240,73,29.97002997002997
v_BaseballPitch_g20_c04.avi,320,240,102,29.97002997002997
v_BaseballPitch_g17_c02.avi,320,240,102,29.97002997002997
v_BaseballPitch_g13_c02.avi,320,240,123,29.97002997002997
v_BaseballPitch_g24_c04.avi,320,240,116,29.97002997002997
v_BaseballPitch_g08_c01.avi,320,240,113,29.97002997002997
v_BaseballPitch_g08_c06.avi,320,240,108,29.97002997002997
v_BaseballPitch_g04_c01.avi,320,240,213,29.97002997002997
v_BaseballPitch_g23_c06.avi,320,240,108,29.97002997002997
v_BaseballPitch_g18_c07.avi,320,240,75,29.97002997002997
v_BaseballPitch_g23_c01.avi,320,240,113,29.97002997002997
v_BaseballPitch_g22_c07.avi,320,240,69,29.97002997002997
v_BaseballPitch_g15_c01.avi,320,240,70,29.97002997002997
v_BaseballPitch_g11_c01.avi,320,240,104,29.97002997002997
v_BaseballPitch_g19_c01.avi,320,240,109,29.97002997002997
v_BaseballPitch_g15_c06.avi,320,240,79,29.97002997002997
v_BaseballPitch_g05_c07.avi,320,240,70,29.97002997002997
v_BaseballPitch_g09_c07.avi,320,240,100,29.97002997002997
v_BaseballPitch_g12_c04.avi,320,240,60,29.97002997002997
v_BaseballPitch_g25_c02.avi,320,240,101,29.97002997002997
v_BaseballPitch_g21_c02.avi,320,240,88,29.97002997002997
v_BaseballPitch_g16_c04.avi,320,240,97,29.97002997002997
v_BaseballPitch_g16_c03.avi,320,240,126,29.97002997002997
v_BaseballPitch_g12_c03.avi,320,240,98,29.97002997002997
v_BaseballPitch_g25_c05.avi,320,240,111,29.97002997002997
v_BaseballPitch_g02_c02.avi,320,240,72,29.97002997002997
v_BaseballPitch_g06_c02.avi,320,240,87,29.97002997002997
v_BaseballPitch_g06_c05.avi,320,240,63,29.97002997002997
v_BaseballPitch_g11_c05.avi,320,240,77,29.97002997002997
v_BaseballPitch_g19_c02.avi,320,240,155,29.97002997002997
v_BaseballPitch_g22_c03.avi,320,240,91,29.97002997002997
v_BaseballPitch_g15_c05.avi,320,240,73,29.97002997002997
v_BaseballPitch_g22_c04.avi,320,240,94,29.97002997002997
v_BaseballPitch_g15_c02.avi,320,240,73,29.97002997002997
v_BaseballPitch_g11_c02.avi,320,240,74,29.97002997002997
v_BaseballPitch_g19_c05.avi,320,240,94,29.97002997002997
v_BaseballPitch_g09_c04.avi,320,240,63,29.97002997002997
v_BaseballPitch_g01_c03.avi,320,240,104,29.97002997002997
v_BaseballPitch_g05_c03.avi,320,240,91,29.97002997002997
v_BaseballPitch_g05_c04.avi,320,240,116,29.97002997002997
v_BaseballPitch_g09_c03.avi,320,240,73,29.97002997002997
v_BaseballPitch_g01_c04.avi,320,240,105,29.97002997002997
v_BaseballPitch_g25_c06.avi,320,240,123,29.97002997002997
v_BaseballPitch_g25_c01.avi,320,240,133,29.97002997002997
v_BaseballPitch_g21_c01.avi,320,240,161,29.97002997002997
v_BaseballPitch_g06_c06.avi,320,240,61,29.97002997002997
v_BaseballPitch_g02_c01.avi,320,240,79,29.97002997002997
v_BaseballPitch_g06_c01.avi,320,240,99,29.97002997002997
v_BaseballPitch_g07_c07.avi,320,240,80,29.97002997002997
v_BaseballPitch_g03_c07.avi,320,240,97,29.97002997002997
v_BaseballPitch_g17_c01.avi,320,240,134,29.97002997002997
v_BaseballPitch_g13_c01.avi,320,240,126,29.97002997002997
v_BaseballPitch_g24_c07.avi,320,240,126,29.97002997002997
v_BaseballPitch_g13_c06.avi,320,240,75,29.97002997002997
v_BaseballPitch_g17_c06.avi,320,240,68,29.97002997002997
v_BaseballPitch_g08_c05.avi,320,240,110,29.97002997002997
v_BaseballPitch_g04_c02.avi,320,240,114,29.97002997002997
v_BaseballPitch_g04_c05.avi,320,240,116,29.97002997002997
v_BaseballPitch_g08_c02.avi,320,240,105,29.97002997002997
v_BaseballPitch_g10_c04.avi,320,240,118,29.97002997002997
v_BaseballPitch_g18_c03.avi,320,240,136,29.97002997002997
v_BaseballPitch_g23_c02.avi,320,240,84,29.97002997002997
v_BaseballPitch_g14_c04.avi,320,240,109,29.97002997002997
v_BaseballPitch_g23_c05.avi,320,240,116,29.97002997002997
v_BaseballPitch_g14_c03.avi,320,240,97,29.97002997002997
v_BaseballPitch_g10_c03.avi,320,240,118,29.97002997002997
v_BaseballPitch_g18_c04.avi,320,240,79,29.97002997002997
v_BaseballPitch_g06_c07.avi,320,240,81,29.97002997002997
v_BaseballPitch_g16_c06.avi,320,240,78,29.97002997002997
v_BaseballPitch_g16_c01.avi,320,240,87,29.97002997002997
v_BaseballPitch_g12_c01.avi,320,240,126,29.97002997002997
v_BaseballPitch_g25_c07.avi,320,240,132,29.97002997002997
v_BaseballPitch_g05_c05.avi,320,240,72,29.97002997002997
v_BaseballPitch_g09_c02.avi,320,240,75,29.97002997002997
v_BaseballPitch_g01_c05.avi,320,240,92,29.97002997002997
v_BaseballPitch_g09_c05.avi,320,240,63,29.97002997002997
v_BaseballPitch_g01_c02.avi,320,240,94,29.97002997002997
v_BaseballPitch_g05_c02.avi,320,240,94,29.97002997002997
v_BaseballPitch_g22_c05.avi,320,240,70,29.97002997002997
v_BaseballPitch_g15_c03.avi,320,240,75,29.97002997002997
v_BaseballPitch_g11_c03.avi,320,240,68,29.97002997002997
v_BaseballPitch_g19_c04.avi,320,240,133,29.97002997002997
v_BaseballPitch_g11_c04.avi,320,240,58,29.97002997002997
v_BaseballPitch_g19_c03.avi,320,240,155,29.97002997002997
v_BaseballPitch_g22_c02.avi,320,240,104,29.97002997002997
v_BaseballPitch_g15_c04.avi,320,240,86,29.97002997002997
v_BaseballPitch_g23_c04.avi,320,240,108,29.97002997002997
v_BaseballPitch_g14_c02.avi,320,240,138,29.97002997002997
v_BaseballPitch_g10_c02.avi,320,240,174,29.97002997002997
v_BaseballPitch_g18_c05.avi,320,240,174,29.97002997002997
v_BaseballPitch_g10_c05.avi,320,240,104,29.97002997002997
v_BaseballPitch_g18_c02.avi,320,240,136,29.97002997002997
v_BaseballPitch_g23_c03.avi,320,240,78,29.97002997002997
v_BaseballPitch_g04_c04.avi,320,240,118,29.97002997002997
v_BaseballPitch_g08_c03.avi,320,240,100,29.97002997002997
v_BaseballPitch_g08_c04.avi,320,240,95,29.97002997002997
v_BaseballPitch_g04_c03.avi,320,240,99,29.97002997002997
v_BaseballPitch_g13_c07.avi,320,240,108,29.97002997002997
v_BaseballPitch_g24_c01.avi,320,240,146,29.97002997002997
v_BaseballPitch_g20_c01.avi,320,240,111,29.97002997002997
v_BaseballPitch_g17_c07.avi,320,240,66,29.97002997002997
v_BaseballPitch_g24_c06.avi,320,240,120,29.97002997002997
v_BaseballPitch_g03_c01.avi,320,240,87,29.97002997002997
v_BaseballPitch_g07_c01.avi,320,240,65,29.97002997002997
v_BaseballPitch_g07_c06.avi,320,240,78,29.97002997002997
v_BaseballPitch_g03_c06.avi,320,240,76,29.97002997002997
v_SoccerJuggling_g24_c06.avi,320,240,300,29.97002997002997
v_SoccerJuggling_g20_c06.avi,320,240,240,29.97002997002997
v_SoccerJuggling_g17_c07.avi,320,240,300,29.97002997002997
v_SoccerJuggling_g20_c01.avi,320,240,301,29.97002997002997
v_SoccerJuggling_g24_c01.avi,320,240,251,29.97002997002997
v_SoccerJuggling_g07_c06.avi,320,240,360,29.97002997002997
v_SoccerJuggling_g07_c01.avi,320,240,301,29.97002997002997
v_SoccerJuggling_g03_c01.avi,320,240,230,29.97002997002997
v_SoccerJuggling_g14_c05.avi,320,240,240,29.97002997002997
v_SoccerJuggling_g23_c03.avi,320,240,240,29.97002997002997
v_SoccerJuggling_g18_c02.avi,320,240,301,29.97002997002997
v_SoccerJuggling_g10_c02.avi,320,240,201,29.97002997002997
v_SoccerJuggling_g18_c05.avi,320,240,360,29.97002997002997
v_SoccerJuggling_g14_c02.avi,320,240,240,29.97002997002997
v_SoccerJuggling_g23_c04.avi,320,240,240,29.97002997002997
v_SoccerJuggling_g04_c03.avi,320,240,360,29.97002997002997
v_SoccerJuggling_g08_c04.avi,320,240,301,29.97002997002997
v_SoccerJuggling_g08_c03.avi,320,240,301,29.97002997002997
v_SoccerJuggling_g04_c04.avi,320,240,360,29.97002997002997
v_SoccerJuggling_g05_c02.avi,320,240,240,29.97002997002997
v_SoccerJuggling_g09_c05.avi,320,240,240,29.97002997002997
v_SoccerJuggling_g01_c02.avi,320,240,502,29.97002997002997
